time,hum,wind,maxwind,winddir,rain,radiation,temp,Hour,Month
2020-09-19 03:00:00+00:00,91.5,1.3333333333333333,9.7,291.6666666666667,0.0,0.0,16.116666666666667,3,9
2020-09-19 04:00:00+00:00,82.33333333333333,0.5333333333333333,9.7,57.0,0.0,0.0,16.849999999999998,4,9
2020-09-19 05:00:00+00:00,69.66666666666667,0.0,9.7,118.33333333333333,0.0,0.0,17.183333333333334,5,9
2020-09-19 06:00:00+00:00,63.333333333333336,0.0,9.7,44.833333333333336,0.0,0.0,16.983333333333334,6,9
2020-09-19 07:00:00+00:00,69.0,0.5333333333333333,9.7,76.33333333333333,0.0,37.166666666666664,17.316666666666666,7,9
2020-09-19 08:00:00+00:00,74.66666666666667,1.3333333333333333,11.299999999999999,80.0,0.0,226.83333333333334,19.900000000000002,8,9
2020-09-19 09:00:00+00:00,76.0,5.083333333333333,15.566666666666668,110.83333333333333,0.0,430.1666666666667,21.516666666666666,9,9
2020-09-19 10:00:00+00:00,70.66666666666667,4.8,16.1,108.66666666666667,0.0,611.1666666666666,23.55,10,9
2020-09-19 11:00:00+00:00,67.83333333333333,5.3500000000000005,16.633333333333336,154.66666666666666,0.0,750.6666666666666,24.433333333333334,11,9
2020-09-19 12:00:00+00:00,67.83333333333333,9.683333333333334,21.433333333333334,170.33333333333334,0.0,821.0,24.183333333333334,12,9
2020-09-19 13:00:00+00:00,67.83333333333333,5.066666666666667,22.5,180.5,0.0,838.5,24.21666666666667,13,9
2020-09-19 14:00:00+00:00,68.0,4.0,22.5,159.33333333333334,0.0,577.3333333333334,24.316666666666666,14,9
2020-09-19 15:00:00+00:00,70.83333333333333,3.733333333333333,22.5,174.66666666666666,0.0,552.1666666666666,23.566666666666666,15,9
2020-09-19 16:00:00+00:00,72.33333333333333,2.4,22.5,176.33333333333334,0.0,497.6666666666667,23.333333333333332,16,9
2020-09-19 17:00:00+00:00,74.16666666666667,0.5333333333333333,22.5,151.66666666666666,0.0,297.0,22.866666666666664,17,9
2020-09-19 18:00:00+00:00,73.33333333333333,0.0,22.5,169.83333333333334,0.0,74.0,22.25,18,9
2020-09-19 19:00:00+00:00,76.16666666666667,0.0,22.5,26.0,0.0,2.6666666666666665,20.766666666666666,19,9
2020-09-19 20:00:00+00:00,58.333333333333336,0.26666666666666666,22.5,130.5,0.0,0.0,20.716666666666665,20,9
2020-09-19 21:00:00+00:00,51.666666666666664,0.5333333333333333,22.5,223.83333333333334,0.0,0.0,20.633333333333333,21,9
2020-09-19 22:00:00+00:00,50.666666666666664,1.0666666666666667,22.5,347.0,0.0,0.0,20.3,22,9
2020-09-19 23:00:00+00:00,32.166666666666664,0.0,22.5,357.0,0.0,0.0,21.433333333333334,23,9
2020-09-20 00:00:00+00:00,23.0,0.5333333333333333,3.1999999999999997,350.3333333333333,0.0,0.0,22.333333333333332,0,9
2020-09-20 01:00:00+00:00,21.666666666666668,1.0666666666666667,4.8,347.3333333333333,0.0,0.0,22.416666666666668,1,9
2020-09-20 02:00:00+00:00,21.666666666666668,0.26666666666666666,4.8,351.6666666666667,0.0,0.0,22.433333333333334,2,9
2020-09-20 03:00:00+00:00,22.5,0.5333333333333333,4.8,180.0,0.0,0.0,22.633333333333336,3,9
2020-09-20 04:00:00+00:00,23.5,1.0666666666666667,5.866666666666667,119.33333333333333,0.0,0.0,23.383333333333336,4,9
