time,hum,wind,maxwind,winddir,rain,temp,Hour,Month
2016-12-13 13:00:00+00:00,91.0,4.16,24.1,133.6,0.0,14.819999999999999,13,12
2016-12-13 14:00:00+00:00,90.16666666666667,2.4,24.100000000000005,107.5,0.0,15.083333333333334,14,12
2016-12-13 15:00:00+00:00,86.66666666666667,2.6666666666666665,24.100000000000005,240.83333333333334,0.0,15.15,15,12
2016-12-13 16:00:00+00:00,82.83333333333333,2.4,24.100000000000005,188.33333333333334,0.0,16.349999999999998,16,12
2016-12-13 17:00:00+00:00,84.16666666666667,5.6000000000000005,24.100000000000005,276.1666666666667,0.0,14.633333333333333,17,12
2016-12-13 18:00:00+00:00,78.33333333333333,5.3500000000000005,24.100000000000005,298.0,0.0,13.35,18,12
2016-12-13 19:00:00+00:00,71.66666666666667,4.8,24.100000000000005,279.5,0.0,13.200000000000001,19,12
2016-12-13 20:00:00+00:00,71.83333333333333,6.983333333333333,24.100000000000005,285.0,0.0,12.85,20,12
2016-12-13 21:00:00+00:00,80.0,5.3500000000000005,24.100000000000005,290.5,0.0,12.366666666666667,21,12
2016-12-13 22:00:00+00:00,90.33333333333333,1.0666666666666667,24.100000000000005,309.1666666666667,0.0,12.266666666666666,22,12
2016-12-13 23:00:00+00:00,87.83333333333333,0.0,24.100000000000005,329.0,0.0,11.516666666666666,23,12
2016-12-14 04:00:00+00:00,82.0,0.0,1.6000000000000003,112.0,0.0,11.783333333333333,4,12
2016-12-14 05:00:00+00:00,87.0,0.0,1.6000000000000003,102.83333333333333,0.0,11.616666666666667,5,12
2016-12-14 06:00:00+00:00,92.5,0.0,1.6000000000000003,103.0,0.0,11.65,6,12
2016-12-14 07:00:00+00:00,94.33333333333333,0.26666666666666666,2.1333333333333333,100.0,0.0,11.65,7,12
2016-12-14 08:00:00+00:00,95.0,0.5333333333333333,4.0,95.0,0.0,12.25,8,12
2016-12-14 09:00:00+00:00,86.83333333333333,4.266666666666667,7.75,98.83333333333333,0.0,13.883333333333333,9,12
2016-12-14 10:00:00+00:00,87.33333333333333,8.016666666666667,12.9,102.16666666666667,0.0,14.549999999999999,10,12
2016-12-14 11:00:00+00:00,90.83333333333333,4.8,16.1,101.83333333333333,0.0,14.683333333333332,11,12
2016-12-14 12:00:00+00:00,90.83333333333333,6.416666666666667,16.1,109.5,0.0,14.716666666666667,12,12
2016-12-14 13:00:00+00:00,92.16666666666667,5.066666666666666,16.1,92.16666666666667,0.0,14.1,13,12
2016-12-14 14:00:00+00:00,92.16666666666667,3.733333333333333,16.1,111.66666666666667,0.0,14.283333333333333,14,12
2016-12-14 15:00:00+00:00,86.5,3.466666666666667,16.1,114.5,0.0,14.65,15,12
2016-12-14 16:00:00+00:00,80.16666666666667,4.266666666666667,16.1,100.0,0.0,15.85,16,12
2016-12-14 17:00:00+00:00,70.66666666666667,0.0,16.1,100.16666666666667,0.0,15.116666666666667,17,12
2016-12-14 18:00:00+00:00,78.16666666666667,0.0,16.1,101.0,0.0,13.549999999999999,18,12
2016-12-14 19:00:00+00:00,85.83333333333333,0.0,16.1,101.0,0.0,12.25,19,12
2016-12-14 20:00:00+00:00,92.0,0.0,16.1,101.0,0.0,12.383333333333333,20,12
2016-12-14 21:00:00+00:00,94.16666666666667,0.0,16.1,83.66666666666667,0.0,12.516666666666666,21,12
2016-12-14 22:00:00+00:00,94.83333333333333,0.0,16.1,111.66666666666667,0.0,12.450000000000001,22,12
2016-12-14 23:00:00+00:00,95.0,0.26666666666666666,16.1,314.8333333333333,0.0,12.783333333333333,23,12
2016-12-15 01:00:00+00:00,92.16666666666667,0.0,4.8,279.0,0.0,12.4,1,12
2016-12-15 02:00:00+00:00,91.5,0.5333333333333333,4.8,270.6666666666667,0.0,12.75,2,12
2016-12-15 03:00:00+00:00,90.5,0.5333333333333333,7.466666666666666,298.5,0.0,13.033333333333333,3,12
2016-12-15 04:00:00+00:00,94.33333333333333,0.0,8.0,215.66666666666666,0.0,12.6,4,12
2016-12-15 05:00:00+00:00,95.0,0.0,8.0,210.0,0.0,11.65,5,12
2016-12-15 06:00:00+00:00,88.16666666666667,0.5333333333333333,9.416666666666666,138.0,0.0,11.700000000000001,6,12
2016-12-15 07:00:00+00:00,89.16666666666667,0.7999999999999999,9.7,87.83333333333333,0.0,12.566666666666668,7,12
2016-12-15 08:00:00+00:00,94.66666666666667,0.5333333333333333,12.9,146.66666666666666,0.0,12.883333333333333,8,12
2016-12-15 09:00:00+00:00,96.0,2.6666666666666665,14.5,110.16666666666667,0.3666666666666667,12.916666666666666,9,12
2016-12-15 10:00:00+00:00,97.0,0.26666666666666666,14.5,107.33333333333333,0.4000000000000001,13.216666666666667,10,12
2016-12-15 11:00:00+00:00,96.83333333333333,0.26666666666666666,14.5,182.16666666666666,0.5666666666666667,13.25,11,12
2016-12-15 12:00:00+00:00,96.83333333333333,0.5333333333333333,14.5,183.16666666666666,0.6,13.333333333333334,12,12
2016-12-15 13:00:00+00:00,96.5,0.0,14.5,140.83333333333334,0.6,13.333333333333334,13,12
2016-12-15 14:00:00+00:00,94.33333333333333,0.5333333333333333,14.5,133.5,0.7000000000000001,13.416666666666666,14,12
2016-12-15 15:00:00+00:00,92.16666666666667,1.3333333333333333,14.5,200.33333333333334,0.8000000000000002,13.149999999999999,15,12
2016-12-15 16:00:00+00:00,94.16666666666667,1.6000000000000003,14.5,195.83333333333334,0.8000000000000002,12.966666666666667,16,12
2016-12-15 17:00:00+00:00,95.0,1.0666666666666667,15.300000000000002,152.5,0.8000000000000002,12.116666666666667,17,12
